1,0.0104725,0.010475,0.0311942,0.0312022,0.0511768,0.0511931,0.0697105,0.0697408,0.0859035,0.0859568,0.0991264,0.0992129,0.109624,0.109751,0.118287,0.118456,0.123752,0.123798,0.125559,0.125602,0.125952,0.126166,0.129402,0.129433,0.133138,0.133396,0.135762,0.135779,0.140136,0.140443,0.145342,0.145355,0.147093,0.147451,0.154082,0.154476,0.158626,0.158632,0.161141,0.161582,0.168283,0.168754,0.175193,0.175217,0.175514,0.176033,0.182819,0.183336,0.190182,0.19069,0.19407,0.194076,0.197543,0.198008,0.204662,0.204924,0.209111,0.214199,0.214217,0.218299,0.222294,0.223476,0.229624,0.230701,0.234906,0.234927,0.23734,0.238386,0.2452,0.24622,0.253146,0.254137,0.255654,0.255667,0.261152,0.262153,0.269202,0.270181,0.270296,0.270425,0.271766,0.27192,0.274661,0.274813,0.275754,0.275833,0.277258,0.278187,0.278895,0.279059,0.284306,0.284484,0.285654,0.286634,0.290756,0.290938,0.293693,0.294471,0.295239,0.295409
2,0.0098586,0.0110887,0.0305963,0.0317995,0.0506136,0.0517551,0.0692091,0.0702403,0.0854937,0.086364,0.0988199,0.099517,0.109402,0.109971,0.118119,0.118623,0.123741,0.123811,0.125497,0.125666,0.125818,0.1263,0.129271,0.129566,0.133023,0.133512,0.135542,0.136003,0.140034,0.140546,0.145015,0.145685,0.147,0.147544,0.153994,0.154564,0.158188,0.159073,0.161058,0.161665,0.168203,0.168834,0.174683,0.175436,0.175722,0.176118,0.182742,0.183413,0.190103,0.190769,0.193497,0.194651,0.197461,0.19809,0.20456,0.205024,0.209105,0.213605,0.214811,0.218304,0.222265,0.223506,0.229583,0.230742,0.234306,0.235528,0.237295,0.238432,0.245152,0.246267,0.253096,0.254183,0.255062,0.256263,0.261102,0.262204,0.269151,0.270232,0.270294,0.270429,0.271744,0.271944,0.274608,0.274862,0.275231,0.276358,0.277205,0.278239,0.278814,0.279142,0.284199,0.284592,0.285609,0.286681,0.290625,0.291069,0.293635,0.294425,0.294926,0.295826
3,0.00924329,0.0117034,0.0299938,0.0324001,0.0500412,0.0523238,0.0686907,0.0707525,0.0850559,0.0867939,0.0984718,0.0998578,0.109125,0.110243,0.117888,0.118852,0.123721,0.123835,0.125417,0.125749,0.125615,0.126504,0.129128,0.129716,0.132832,0.133702,0.135315,0.136238,0.139853,0.140727,0.144684,0.146025,0.146826,0.147719,0.153822,0.154735,0.157749,0.15952,0.160891,0.161833,0.168037,0.169001,0.174161,0.175271,0.176177,0.176355,0.182577,0.183578,0.189936,0.190935,0.192922,0.195229,0.197291,0.19826,0.204385,0.205195,0.209089,0.213003,0.215415,0.218319,0.222186,0.22359,0.229474,0.230852,0.233696,0.236137,0.237178,0.238551,0.245029,0.246391,0.252968,0.254266,0.254503,0.256865,0.260974,0.262332,0.269019,0.270283,0.270367,0.27044,0.271696,0.271995,0.274504,0.274651,0.274979,0.276912,0.277077,0.278368,0.278688,0.279275,0.284036,0.284757,0.285494,0.286804,0.290433,0.291263,0.293486,0.294101,0.294884,0.296335
4,0.00862782,0.012318,0.0293907,0.0330001,0.0494675,0.0528913,0.0681704,0.0712627,0.0846152,0.0872214,0.0981204,0.100197,0.108845,0.110515,0.117651,0.119085,0.1237,0.123864,0.12533,0.125412,0.125834,0.126716,0.128987,0.129868,0.13263,0.133903,0.135092,0.136475,0.139657,0.140923,0.144357,0.146365,0.146637,0.147912,0.15363,0.154927,0.157314,0.159969,0.160701,0.162024,0.167845,0.169192,0.173641,0.17508,0.176429,0.176824,0.182385,0.18377,0.189743,0.191128,0.192349,0.195808,0.197098,0.198453,0.204196,0.205376,0.209062,0.212401,0.216019,0.218344,0.222073,0.223711,0.229325,0.231002,0.233085,0.236742,0.237024,0.238712,0.244863,0.246558,0.252795,0.253827,0.25451,0.257468,0.260802,0.262505,0.268844,0.270273,0.270457,0.270541,0.271642,0.272056,0.274063,0.274429,0.275075,0.276892,0.277476,0.278498,0.278597,0.279416,0.283867,0.284927,0.285343,0.286969,0.290236,0.291464,0.293277,0.293642,0.29503,0.296853
5,0.00801218,0.0129323,0.028787,0.0335994,0.0488927,0.0534575,0.067648,0.0717708,0.0841718,0.0876464,0.0977663,0.100535,0.108562,0.110787,0.117412,0.119318,0.123681,0.123894,0.125169,0.125282,0.125922,0.126929,0.128848,0.130022,0.132425,0.134106,0.134871,0.136716,0.139457,0.141123,0.144033,0.146429,0.146721,0.148111,0.153432,0.155126,0.156881,0.160404,0.16052,0.162224,0.167646,0.169392,0.173123,0.174879,0.176639,0.177348,0.182183,0.183973,0.189539,0.191325,0.191781,0.196386,0.196897,0.198655,0.204004,0.205559,0.209024,0.211799,0.216623,0.218379,0.22194,0.223857,0.229153,0.231175,0.232477,0.236828,0.237365,0.238897,0.244674,0.246747,0.252599,0.253233,0.254695,0.25807,0.260608,0.262699,0.268647,0.270261,0.270478,0.270737,0.271585,0.27212,0.273493,0.274327,0.27518,0.276697,0.278021,0.278406,0.278751,0.27956,0.283697,0.285074,0.285202,0.287157,0.290037,0.291666,0.292962,0.293238,0.295221,0.297223
6,0.00739641,0.0135464,0.0281828,0.034198,0.0483167,0.0540224,0.0671237,0.0722767,0.0837257,0.0880687,0.0974096,0.10087,0.108278,0.111057,0.117172,0.11955,0.123662,0.123927,0.124958,0.125202,0.126011,0.127142,0.128711,0.130178,0.132218,0.13431,0.134655,0.136959,0.139255,0.141324,0.143713,0.146231,0.147068,0.148312,0.153231,0.155326,0.156453,0.160294,0.160883,0.162427,0.167442,0.169596,0.172606,0.174673,0.176848,0.177879,0.181977,0.184179,0.189331,0.191191,0.191552,0.196679,0.196979,0.198861,0.203809,0.205741,0.208975,0.211198,0.217227,0.218424,0.221795,0.224017,0.228968,0.231354,0.231874,0.236635,0.237972,0.239096,0.244474,0.246948,0.252378,0.252647,0.254897,0.258671,0.260403,0.262906,0.26844,0.270249,0.270501,0.270945,0.271529,0.272186,0.272919,0.274228,0.275288,0.276489,0.278256,0.27858,0.278952,0.279707,0.283527,0.284978,0.2853,0.287358,0.289839,0.291866,0.292501,0.292965,0.295429,0.297016
7,0.00678051,0.0141602,0.027578,0.0347959,0.0477396,0.0545859,0.0665975,0.0727806,0.0832771,0.0884883,0.0970503,0.101202,0.107992,0.111326,0.11693,0.119783,0.123645,0.123961,0.124741,0.125129,0.126102,0.127356,0.128576,0.130337,0.132011,0.134425,0.134529,0.137205,0.139052,0.141526,0.143396,0.14603,0.14742,0.148514,0.153028,0.155526,0.156029,0.160092,0.16134,0.162632,0.167237,0.169802,0.172091,0.174466,0.177057,0.178414,0.181768,0.184388,0.189121,0.190628,0.191754,0.196475,0.197556,0.199068,0.203612,0.205922,0.208917,0.210598,0.217829,0.218479,0.221644,0.224188,0.228776,0.231228,0.231586,0.236434,0.238578,0.239303,0.244267,0.247156,0.251981,0.252228,0.255107,0.25927,0.260193,0.263118,0.268226,0.270237,0.270526,0.271158,0.271472,0.272234,0.272362,0.27413,0.275398,0.276276,0.278128,0.279103,0.279162,0.279855,0.283358,0.284811,0.285474,0.287565,0.289641,0.291946,0.292112,0.292732,0.295644,0.296798
8,0.00616448,0.0147738,0.0269726,0.0353932,0.0471614,0.0551481,0.0660694,0.0732822,0.0828258,0.0889053,0.0966885,0.101533,0.107703,0.111594,0.116687,0.120014,0.123629,0.123997,0.124523,0.125058,0.126194,0.12757,0.128443,0.130498,0.131803,0.134221,0.134726,0.137454,0.138849,0.141729,0.143081,0.145828,0.147776,0.148718,0.152825,0.155582,0.155753,0.159888,0.1618,0.162838,0.16703,0.170008,0.171579,0.174258,0.177267,0.178951,0.181559,0.184599,0.188909,0.190061,0.191964,0.196266,0.198138,0.199277,0.203414,0.206101,0.208849,0.209999,0.218404,0.218569,0.22149,0.224365,0.228581,0.230633,0.23177,0.236229,0.239175,0.239525,0.244057,0.247368,0.251395,0.251994,0.255321,0.259843,0.260006,0.263334,0.268008,0.270225,0.270553,0.27137,0.271413,0.271762,0.272334,0.274033,0.275508,0.27606,0.277995,0.279368,0.279623,0.280006,0.283189,0.284648,0.285652,0.287776,0.289443,0.29145,0.292281,0.292514,0.295861,0.296581
9,0.00554834,0.0153871,0.0263668,0.0359896,0.046582,0.0557089,0.0655395,0.0737817,0.082372,0.0893196,0.0963242,0.101861,0.107413,0.11186,0.116444,0.120245,0.123614,0.124035,0.124304,0.124989,0.126289,0.127783,0.128312,0.130661,0.131595,0.134012,0.134931,0.137706,0.138645,0.141932,0.142771,0.145625,0.148134,0.148922,0.152622,0.155176,0.155943,0.159684,0.162262,0.163045,0.166824,0.170215,0.17107,0.174049,0.177477,0.17949,0.181349,0.184809,0.188695,0.189495,0.192174,0.196056,0.198721,0.199487,0.203215,0.206278,0.20877,0.2094,0.218588,0.219058,0.221338,0.224545,0.228384,0.230025,0.23197,0.236022,0.239655,0.239866,0.243845,0.247581,0.250792,0.251775,0.255537,0.25975,0.260482,0.263553,0.267789,0.270214,0.270581,0.271154,0.271374,0.271605,0.272404,0.273938,0.275618,0.275844,0.277862,0.279579,0.280093,0.280184,0.283022,0.284502,0.285833,0.287988,0.289246,0.290924,0.292264,0.292511,0.296074,0.296372
10,0.00493211,0.0160001,0.0257604,0.0365854,0.0460017,0.0562683,0.0650077,0.0742789,0.0819156,0.0897313,0.0959573,0.102187,0.107122,0.112125,0.116199,0.120476,0.123601,0.124073,0.124086,0.124922,0.126385,0.127995,0.128184,0.130826,0.131387,0.133805,0.135136,0.13796,0.138443,0.142134,0.142464,0.145422,0.148496,0.149126,0.152418,0.15476,0.156146,0.159479,0.162725,0.163255,0.166616,0.170407,0.170577,0.17384,0.177687,0.180031,0.18114,0.18502,0.188477,0.188934,0.192386,0.195846,0.1993,0.199701,0.203015,0.206452,0.208677,0.208809,0.218667,0.219658,0.221188,0.224728,0.228185,0.229417,0.232173,0.235815,0.239903,0.240439,0.243633,0.247794,0.250187,0.251557,0.255754,0.259535,0.261079,0.263771,0.26757,0.270202,0.27055,0.270644,0.271316,0.271819,0.272477,0.273843,0.275611,0.275746,0.277729,0.279789,0.280295,0.280601,0.282855,0.284384,0.286015,0.288199,0.289049,0.290398,0.292048,0.292711,0.296113,0.296337
